"","Category","Term","Count","%","PValue","Genes","List Total","Pop Hits","Pop Total","Fold Enrichment","Bonferroni","Benjamini","FDR","Overlap"
"2220","GOTERM_BP_FAT","GO:1990542~mitochondrial transmembrane transport","5","0.506585613","0.172115831","NDUFA13, SAMM50, TIMM23, CYC1, SLC25A33","849","46","17911","2.29310698","1","0.930700441","0.887914618","No"
"2221","GOTERM_BP_FAT","GO:0065002~intracellular protein transmembrane transport","4","0.40526849","0.474248956","RTN2, NDUFA13, SAMM50, TIMM23","849","54","17911","1.562709942","1","1","0.954177057","No"
"2222","GOTERM_BP_FAT","GO:0071806~protein transmembrane transport","4","0.40526849","0.498536974","RTN2, NDUFA13, SAMM50, TIMM23","849","56","17911","1.506898873","1","1","0.954177057","No"
"2223","GOTERM_BP_FAT","GO:0044743~intracellular protein transmembrane import","3","0.303951368","0.635460311","NDUFA13, SAMM50, TIMM23","849","45","17911","1.406438948","1","1","0.954177057","No"
"2224","GOTERM_BP_FAT","GO:0019229~regulation of vasoconstriction","6","0.607902736","0.281857432","PER2, DOCK5, ATP1A2, KCNA5, ADRA1A, ICAM1","849","75","17911","1.687726737","1","1","0.954177057","No"
"2225","GOTERM_BP_FAT","GO:0003018~vascular process in circulatory system","12","1.215805471","0.289863362","PER2, DOCK5, ACE, ANGPT1, TRPV4, P2RY2, P2RY1, ATP1A2, KCNA5, SOD2, ADRA1A, ICAM1","849","190","17911","1.332415845","1","1","0.954177057","No"
"2226","GOTERM_BP_FAT","GO:0050880~regulation of blood vessel size","10","1.013171226","0.393981848","PER2, DOCK5, ACE, P2RY2, P2RY1, ATP1A2, KCNA5, SOD2, ADRA1A, ICAM1","849","167","17911","1.263268516","1","1","0.954177057","No"
"2227","GOTERM_BP_FAT","GO:0035150~regulation of tube size","10","1.013171226","0.400782086","PER2, DOCK5, ACE, P2RY2, P2RY1, ATP1A2, KCNA5, SOD2, ADRA1A, ICAM1","849","168","17911","1.255749061","1","1","0.954177057","No"
"2228","GOTERM_BP_FAT","GO:0042310~vasoconstriction","4","0.40526849","0.805407728","DOCK5, ACE, ADRA1A, ICAM1","849","90","17911","0.937625965","1","1","0.954177057","No"
"2229","GOTERM_CC_FAT","GO:0044420~extracellular matrix component","11","1.114488349","0.214799599","CST3, SMOC2, CD151, ADAMTSL5, GSTO1, LAMB2, HMCN2, COL8A1, VWA1, FBLN1, DCN","805","134","14413","1.469759896","1","1","0.891654466","No"
"2230","GOTERM_CC_FAT","GO:0005604~basement membrane","9","0.911854103","0.216361834","CST3, SMOC2, CD151, GSTO1, LAMB2, HMCN2, COL8A1, VWA1, FBLN1","805","103","14413","1.564457577","1","1","0.891654466","No"
"2231","GOTERM_CC_FAT","GO:0031012~extracellular matrix","28","2.836879433","0.679823575","CD151, SERPINE1, LPL, FBLN1, PRELP, PCSK6, CLU, CYR61, WISP2, CST3, CLEC3B, ADAMTSL5, GPC1, HMCN2, LMCD1, TIMP4, DSP, LAMB2, GSTO1, TUBB4B, SOD3, F3, DCN, SMOC2, MMRN1, HIST1H4H, VWA1, COL8A1","805","520","14413","0.964080268","1","1","0.891654466","No"
"2232","GOTERM_CC_FAT","GO:0005578~proteinaceous extracellular matrix","17","1.722391084","0.858200522","CD151, LAMB2, GSTO1, FBLN1, PRELP, CYR61, DCN, WISP2, CST3, SMOC2, CLEC3B, ADAMTSL5, GPC1, HMCN2, COL8A1, VWA1, TIMP4","805","360","14413","0.845483092","1","1","0.891654466","No"
"2233","GOTERM_BP_FAT","GO:0031098~stress-activated protein kinase signaling cascade","18","1.823708207","0.06837","ERRFI1, STRADB, GSTP1, DTNBP1, NOD1, AKR1B3, ZFP36, TRPV4, RB1CC1, MAPKAPK2, ZC3H12A, RAPGEF1, ARL6IP5, TRIB1, XDH, FGFR3, EPHB1, FKTN","849","242","17911","1.569167421","1","0.578799856","0.552191479","No"
"2234","GOTERM_BP_FAT","GO:0051403~stress-activated MAPK cascade","16","1.621073961","0.124661465","STRADB, GSTP1, DTNBP1, NOD1, ZFP36, TRPV4, RB1CC1, MAPKAPK2, ZC3H12A, RAPGEF1, ARL6IP5, TRIB1, XDH, FGFR3, EPHB1, FKTN","849","228","17911","1.48046205","1","0.796841822","0.760209698","No"
"2235","GOTERM_BP_FAT","GO:1900744~regulation of p38MAPK cascade","3","0.303951368","0.402036959","TRPV4, ZC3H12A, XDH","849","29","17911","2.182405264","1","1","0.954177057","No"
"2236","GOTERM_BP_FAT","GO:0032872~regulation of stress-activated MAPK cascade","11","1.114488349","0.526113303","TRPV4, RB1CC1, GSTP1, ZC3H12A, ARL6IP5, RAPGEF1, DTNBP1, NOD1, XDH, EPHB1, FKTN","849","208","17911","1.115684742","1","1","0.954177057","No"
"2237","GOTERM_BP_FAT","GO:0070302~regulation of stress-activated protein kinase signaling cascade","11","1.114488349","0.532280708","TRPV4, RB1CC1, GSTP1, ZC3H12A, ARL6IP5, RAPGEF1, DTNBP1, NOD1, XDH, EPHB1, FKTN","849","209","17911","1.110346538","1","1","0.954177057","No"
"2238","GOTERM_BP_FAT","GO:0046328~regulation of JNK cascade","8","0.810536981","0.705473594","TRPV4, RB1CC1, GSTP1, RAPGEF1, DTNBP1, NOD1, EPHB1, FKTN","849","171","17911","0.9869747","1","1","0.954177057","No"
"2239","GOTERM_BP_FAT","GO:0007254~JNK cascade","8","0.810536981","0.738485496","TRPV4, STRADB, RB1CC1, GSTP1, DTNBP1, NOD1, TRIB1, FKTN","849","177","17911","0.953517931","1","1","0.954177057","No"
"2240","GOTERM_BP_FAT","GO:0032874~positive regulation of stress-activated MAPK cascade","6","0.607902736","0.822120357","TRPV4, RB1CC1, ZC3H12A, ARL6IP5, NOD1, XDH","849","145","17911","0.872962106","1","1","0.954177057","No"
"2241","GOTERM_BP_FAT","GO:0070304~positive regulation of stress-activated protein kinase signaling cascade","6","0.607902736","0.826625984","TRPV4, RB1CC1, ZC3H12A, ARL6IP5, NOD1, XDH","849","146","17911","0.866982913","1","1","0.954177057","No"
"2242","GOTERM_BP_FAT","GO:2001014~regulation of skeletal muscle cell differentiation","4","0.40526849","0.144781317","CYP26B1, SIX4, GPC1, NR1D2","849","28","17911","3.013797745","1","0.854783576","0.815487775","No"
"2243","GOTERM_BP_FAT","GO:0016202~regulation of striated muscle tissue development","10","1.013171226","0.280793789","JPH2, CYP26B1, SIX4, BDNF, GPC1, TRIP10, PTEN, NR1D2, PI16, MTM1","849","150","17911","1.406438948","1","1","0.954177057","No"
"2244","GOTERM_BP_FAT","GO:0048634~regulation of muscle organ development","10","1.013171226","0.293699921","JPH2, CYP26B1, SIX4, BDNF, GPC1, TRIP10, PTEN, NR1D2, PI16, MTM1","849","152","17911","1.387933172","1","1","0.954177057","No"
"2245","GOTERM_BP_FAT","GO:0007519~skeletal muscle tissue development","12","1.215805471","0.295635808","NR4A1, CYP26B1, SIX4, AI464131, GPC1, MYH14, NR1D2, CACNA1S, GPCPD1, VAMP5, DCN, MTM1","849","191","17911","1.325439846","1","1","0.954177057","No"
"2246","GOTERM_BP_FAT","GO:1901861~regulation of muscle tissue development","10","1.013171226","0.300209292","JPH2, CYP26B1, SIX4, BDNF, GPC1, TRIP10, PTEN, NR1D2, PI16, MTM1","849","153","17911","1.378861714","1","1","0.954177057","No"
"2247","GOTERM_BP_FAT","GO:0060538~skeletal muscle organ development","12","1.215805471","0.342809466","NR4A1, CYP26B1, SIX4, AI464131, GPC1, MYH14, NR1D2, CACNA1S, GPCPD1, VAMP5, DCN, MTM1","849","199","17911","1.272155832","1","1","0.954177057","No"
"2248","GOTERM_BP_FAT","GO:0048641~regulation of skeletal muscle tissue development","5","0.506585613","0.381376121","CYP26B1, SIX4, GPC1, NR1D2, MTM1","849","66","17911","1.598226077","1","1","0.954177057","No"
"2249","GOTERM_BP_FAT","GO:0048643~positive regulation of skeletal muscle tissue development","3","0.303951368","0.385079183","CYP26B1, GPC1, MTM1","849","28","17911","2.260348309","1","1","0.954177057","No"
"2250","GOTERM_BP_FAT","GO:0045843~negative regulation of striated muscle tissue development","4","0.40526849","0.522243967","SIX4, BDNF, PTEN, PI16","849","58","17911","1.454936843","1","1","0.954177057","No"
"2251","GOTERM_BP_FAT","GO:0048635~negative regulation of muscle organ development","4","0.40526849","0.545324562","SIX4, BDNF, PTEN, PI16","849","60","17911","1.406438948","1","1","0.954177057","No"
"2252","GOTERM_BP_FAT","GO:1901862~negative regulation of muscle tissue development","4","0.40526849","0.556618054","SIX4, BDNF, PTEN, PI16","849","61","17911","1.383382572","1","1","0.954177057","No"
"2253","GOTERM_BP_FAT","GO:0048636~positive regulation of muscle organ development","4","0.40526849","0.695843428","CYP26B1, GPC1, TRIP10, MTM1","849","75","17911","1.125151158","1","1","0.954177057","No"
"2254","GOTERM_BP_FAT","GO:0045844~positive regulation of striated muscle tissue development","4","0.40526849","0.695843428","CYP26B1, GPC1, TRIP10, MTM1","849","75","17911","1.125151158","1","1","0.954177057","No"
"2255","GOTERM_BP_FAT","GO:1901863~positive regulation of muscle tissue development","4","0.40526849","0.704395417","CYP26B1, GPC1, TRIP10, MTM1","849","76","17911","1.110346538","1","1","0.954177057","No"
"2256","GOTERM_BP_FAT","GO:0035914~skeletal muscle cell differentiation","4","0.40526849","0.736765332","NR4A1, CYP26B1, SIX4, GPC1","849","80","17911","1.054829211","1","1","0.954177057","No"
"2257","GOTERM_MF_FAT","GO:0017171~serine hydrolase activity","15","1.519756839","0.231439571","CFD, ACE, HTRA3, PCSK6, TMPRSS13, F3, IMMP1L, NCEH1, DPP9, CLPP, LONP1, CTSH, RHBDL3, CTSC, CORIN","793","238","16866","1.340457999","1","1","0.957709824","No"
"2258","GOTERM_MF_FAT","GO:0008236~serine-type peptidase activity","14","1.418439716","0.311462031","CFD, ACE, HTRA3, PCSK6, TMPRSS13, F3, IMMP1L, DPP9, CLPP, LONP1, CTSH, RHBDL3, CTSC, CORIN","793","235","16866","1.267065547","1","1","0.957709824","No"
"2259","GOTERM_MF_FAT","GO:0004252~serine-type endopeptidase activity","12","1.215805471","0.41111564","CFD, IMMP1L, CLPP, HTRA3, LONP1, CTSH, PCSK6, RHBDL3, TMPRSS13, F3, CTSC, CORIN","793","212","16866","1.203883033","1","1","0.957709824","No"
"2260","GOTERM_MF_FAT","GO:0004175~endopeptidase activity","23","2.33029382","0.570323579","CFD, ACE, MME, HTRA3, ERAP1, PCSK6, TMPRSS13, F3, CTSS, PSMB9, IMMP1L, ADAMTSL5, CLPP, UQCRC1, LONP1, CTSH, CTSF, RHBDL3, CTSC, CORIN, ATG4D, LGMN, CTSB","793","478","16866","1.023384531","1","1","0.957709824","No"
"2261","GOTERM_MF_FAT","GO:0070011~peptidase activity, acting on L-amino acid peptides","32","3.242147923","0.574864915","CFD, HTRA3, PCSK6, CTSS, ADAMTSL5, DPP9, OTUD6B, ZC3H12A, FAM63B, LONP1, CTSH, CTSF, RHBDL3, CTSC, CORIN, CTSB, USP24, AGTPBP1, ACE, MME, ERAP1, TMPRSS13, F3, CLPX, PSMB9, PM20D2, IMMP1L, CLPP, UQCRC1, OTUD1, LGMN, ATG4D","793","674","16866","1.009785175","1","1","0.957709824","No"
"2262","GOTERM_MF_FAT","GO:0008233~peptidase activity","33","3.343465046","0.599370573","CFD, HTRA3, PCSK6, CTSS, ADAMTSL5, DPP9, OTUD6B, ZC3H12A, FAM63B, LONP1, CTSH, AGA, CTSF, RHBDL3, CTSC, CORIN, CTSB, USP24, AGTPBP1, ACE, MME, ERAP1, TMPRSS13, F3, CLPX, PSMB9, PM20D2, IMMP1L, CLPP, UQCRC1, OTUD1, LGMN, ATG4D","793","703","16866","0.998383796","1","1","0.957709824","No"
"2263","GOTERM_BP_FAT","GO:0097006~regulation of plasma lipoprotein particle levels","5","0.506585613","0.283812058","DGAT2, FECH, LPL, CD36, GPIHBP1","849","57","17911","1.850577563","1","1","0.954177057","No"
"2264","GOTERM_BP_FAT","GO:0071827~plasma lipoprotein particle organization","3","0.303951368","0.498538073","FECH, LPL, GPIHBP1","849","35","17911","1.808278647","1","1","0.954177057","No"
"2265","GOTERM_BP_FAT","GO:0071825~protein-lipid complex subunit organization","3","0.303951368","0.542915595","FECH, LPL, GPIHBP1","849","38","17911","1.665519807","1","1","0.954177057","No"
"2266","GOTERM_BP_FAT","GO:0048145~regulation of fibroblast proliferation","7","0.709219858","0.336240576","CD74, GSTP1, FTH1, SERPINE1, SOD2, AQP1, FOSL2","849","100","17911","1.476760895","1","1","0.954177057","No"
"2267","GOTERM_BP_FAT","GO:0048144~fibroblast proliferation","7","0.709219858","0.3447203","CD74, GSTP1, FTH1, SERPINE1, SOD2, AQP1, FOSL2","849","101","17911","1.4621395","1","1","0.954177057","No"
"2268","GOTERM_BP_FAT","GO:0048147~negative regulation of fibroblast proliferation","3","0.303951368","0.467458537","GSTP1, FTH1, SOD2","849","33","17911","1.917871292","1","1","0.954177057","No"
"2269","GOTERM_BP_FAT","GO:0048146~positive regulation of fibroblast proliferation","4","0.40526849","0.610473947","CD74, SERPINE1, AQP1, FOSL2","849","66","17911","1.278580862","1","1","0.954177057","No"
"2270","GOTERM_BP_FAT","GO:0016242~negative regulation of macroautophagy","3","0.303951368","0.333055812","PINK1, UBQLN4, MTM1","849","25","17911","2.531590106","1","1","0.954177057","No"
"2271","GOTERM_BP_FAT","GO:0044088~regulation of vacuole organization","4","0.40526849","0.333206464","FYCO1, PINK1, UBQLN4, MTM1","849","43","17911","1.96247295","1","1","0.954177057","No"
"2272","GOTERM_BP_FAT","GO:0010507~negative regulation of autophagy","3","0.303951368","0.732045361","PINK1, UBQLN4, MTM1","849","54","17911","1.172032456","1","1","0.954177057","No"
"2273","GOTERM_BP_FAT","GO:0040014~regulation of multicellular organism growth","7","0.709219858","0.245559869","STAT5B, CSF1, GPAM, SPR, STAT3, PTPN11, LGMN","849","89","17911","1.659281905","1","1","0.954177057","No"
"2274","GOTERM_BP_FAT","GO:0040018~positive regulation of multicellular organism growth","3","0.303951368","0.584485331","STAT5B, CSF1, GPAM","849","41","17911","1.543652504","1","1","0.954177057","No"
"2275","GOTERM_BP_FAT","GO:0035264~multicellular organism growth","9","0.911854103","0.584622761","STAT5B, CSF1, GPAM, NDUFS6, PTPN11, ATF5, STK40, LGMN, WDTC1","849","174","17911","1.091202632","1","1","0.954177057","No"
"2276","GOTERM_BP_FAT","GO:0051271~negative regulation of cellular component movement","15","1.519756839","0.400319563","IL33, SEMA4A, SP100, SERPINE1, MAGI2, STAT3, PTEN, FBLN1, SEMA3F, CYGB, DCN, RHOB, APOD, TRIB1, NBL1","849","269","17911","1.176389454","1","1","0.954177057","No"
"2277","GOTERM_BP_FAT","GO:0040013~negative regulation of locomotion","15","1.519756839","0.40848887","IL33, SEMA4A, SP100, SERPINE1, MAGI2, STAT3, PTEN, FBLN1, SEMA3F, CYGB, DCN, RHOB, APOD, TRIB1, NBL1","849","271","17911","1.167707613","1","1","0.954177057","No"
"2278","GOTERM_BP_FAT","GO:2000146~negative regulation of cell motility","13","1.317122594","0.454586958","IL33, SP100, SERPINE1, MAGI2, STAT3, PTEN, FBLN1, CYGB, DCN, RHOB, APOD, TRIB1, NBL1","849","238","17911","1.152334432","1","1","0.954177057","No"
"2279","GOTERM_BP_FAT","GO:0030336~negative regulation of cell migration","12","1.215805471","0.506448242","IL33, SP100, STAT3, SERPINE1, MAGI2, PTEN, APOD, TRIB1, NBL1, CYGB, DCN, RHOB","849","226","17911","1.120172613","1","1","0.954177057","No"
"2280","GOTERM_MF_FAT","GO:0019200~carbohydrate kinase activity","4","0.40526849","0.064871583","PFKFB2, PFKM, GCK, HK2","793","20","16866","4.25372005","1","0.566889179","0.542562335","No"
"2281","GOTERM_BP_FAT","GO:0010817~regulation of hormone levels","32","3.242147923","0.092503841","PFKFB2, RETSAT, SCHIP1, LRP5, PCSK6, AQP1, SULT1A1, ADH1, CYP26B1, OXCT1, P2RY1, ENSA, PIM3, GLUL, CORIN, STAT5B, PTPRN2, SLC16A1, ACE, RASL10B, BDNF, PDE4C, PTPN11, DHRS3, GCK, PER2, TRPV4, FDX1, ALDH1A1, PFKM, BCAT2, LY6E","849","509","17911","1.326307849","1","0.672634684","0.641712566","No"
"2282","GOTERM_BP_FAT","GO:0015833~peptide transport","20","2.026342452","0.127505379","PFKFB2, CD74, ABCC1, PTPRN2, SLC16A1, RASL10B, PDE4C, TAP2, LRP5, PTPN11, ABCB9, GCK, AQP1, PER2, OXCT1, TRPV4, ENSA, PIM3, PFKM, GLUL","849","302","17911","1.397124783","1","0.808408848","0.771244969","No"
"2283","GOTERM_BP_FAT","GO:0051050~positive regulation of transport","56","5.673758865","0.149206049","RAB3A, 1810011O10RIK, ATP8A1, SERPINE1, CTSS, AQP1, JPH2, CNST, LAMP1, SCP2, ZC3H12A, SCN5A, CD36, GLUL, B2M, SCN1B, SLC36A2, ATP6AP1, GSTO1, S100A1, TESC, MAGI2, SCN4B, PFKFB2, CSF1R, AMIGO1, ABCB4, LPL, CREBL2, PIK3R1, OXCT1, P2RY2, P2RY1, APBB1, SLC38A3, ATAD1, IL33, ANGPT1, RASL10B, WFS1, DTNBP1, PTPN11, SORBS1, SORL1, GCK, PINK1, MAVS, NR4A3, AXL, TRPV4, WNK2, MYO5B, HRC, GPD1L, PFKM, GSTM7","849","1005","17911","1.175531061","1","0.868834136","0.828892408","No"
"2284","GOTERM_BP_FAT","GO:0042886~amide transport","20","2.026342452","0.185392986","PFKFB2, CD74, ABCC1, PTPRN2, SLC16A1, RASL10B, PDE4C, TAP2, LRP5, PTPN11, ABCB9, GCK, AQP1, PER2, OXCT1, TRPV4, ENSA, PIM3, PFKM, GLUL","849","320","17911","1.318536514","1","0.962218794","0.91798402","No"
"2285","GOTERM_BP_FAT","GO:0071705~nitrogen compound transport","38","3.850050659","0.26212656","PFKFB2, SLC22A3, SLC22A5, MAOB, LRP5, SLC3A2, ABCB9, AQP1, SLC25A29, ZFP36, OXCT1, P2RY1, ENSA, ARL6IP5, SLC17A7, PIM3, SLC38A3, GLUL, GPM6B, CD74, ABCC1, PTPRN2, SLC16A1, SLC36A2, RASL10B, PDE4C, DTNBP1, TAP2, PTPN11, GCK, PER2, PINK1, TRPV4, SCN4A, PFKM, SLC25A33, LY6E, SLC25A13","849","700","17911","1.145243143","1","1","0.954177057","No"
"2286","GOTERM_BP_FAT","GO:0002790~peptide secretion","17","1.722391084","0.277456238","PFKFB2, CD74, PTPRN2, SLC16A1, RASL10B, PDE4C, LRP5, PTPN11, GCK, AQP1, PER2, OXCT1, TRPV4, ENSA, PIM3, PFKM, GLUL","849","285","17911","1.258392743","1","1","0.954177057","No"
"2287","GOTERM_BP_FAT","GO:0050796~regulation of insulin secretion","12","1.215805471","0.30143945","PFKFB2, PER2, SLC16A1, OXCT1, PDE4C, ENSA, LRP5, PIM3, PTPN11, PFKM, GLUL, GCK","849","192","17911","1.318536514","1","1","0.954177057","No"
"2288","GOTERM_BP_FAT","GO:0030072~peptide hormone secretion","16","1.621073961","0.323919773","PFKFB2, PTPRN2, SLC16A1, RASL10B, PDE4C, LRP5, PTPN11, GCK, AQP1, PER2, OXCT1, TRPV4, ENSA, PIM3, PFKM, GLUL","849","275","17911","1.227437627","1","1","0.954177057","No"
"2289","GOTERM_BP_FAT","GO:0002791~regulation of peptide secretion","14","1.418439716","0.32812302","PFKFB2, CD74, SLC16A1, RASL10B, PDE4C, LRP5, PTPN11, GCK, PER2, OXCT1, ENSA, PIM3, PFKM, GLUL","849","236","17911","1.251492284","1","1","0.954177057","No"
"2290","GOTERM_BP_FAT","GO:0090087~regulation of peptide transport","14","1.418439716","0.339005831","PFKFB2, CD74, SLC16A1, RASL10B, PDE4C, LRP5, PTPN11, GCK, PER2, OXCT1, ENSA, PIM3, PFKM, GLUL","849","238","17911","1.240975542","1","1","0.954177057","No"
"2291","GOTERM_BP_FAT","GO:0090276~regulation of peptide hormone secretion","13","1.317122594","0.412809943","PFKFB2, SLC16A1, RASL10B, PDE4C, LRP5, PTPN11, GCK, PER2, OXCT1, ENSA, PIM3, PFKM, GLUL","849","231","17911","1.187253657","1","1","0.954177057","No"
"2292","GOTERM_BP_FAT","GO:0051047~positive regulation of secretion","22","2.228976697","0.472660483","PFKFB2, IL33, CSF1R, RAB3A, ATP6AP1, RASL10B, DTNBP1, LPL, PTPN11, GCK, AQP1, PINK1, LAMP1, OXCT1, TRPV4, P2RY2, MYO5B, P2RY1, APBB1, CD36, PFKM, GLUL","849","427","17911","1.086943449","1","1","0.954177057","No"
"2293","GOTERM_BP_FAT","GO:0046879~hormone secretion","18","1.823708207","0.479357679","PFKFB2, PTPRN2, SLC16A1, RASL10B, PDE4C, LRP5, PTPN11, GCK, AQP1, PER2, OXCT1, TRPV4, P2RY1, ENSA, PIM3, PFKM, GLUL, LY6E","849","348","17911","1.091202632","1","1","0.954177057","No"
"2294","GOTERM_BP_FAT","GO:0050708~regulation of protein secretion","22","2.228976697","0.487905432","SRGN, PFKFB2, IL33, CSF1R, SLC16A1, ANGPT1, PDE4C, LRP5, LPL, PTPN11, GCK, PER2, GPAM, OXCT1, TRPV4, ENSA, ZC3H12A, PIM3, APBB1, CD36, PFKM, GLUL","849","433","17911","1.071881877","1","1","0.954177057","No"
"2295","GOTERM_BP_FAT","GO:0032024~positive regulation of insulin secretion","5","0.506585613","0.508184923","PFKFB2, OXCT1, PFKM, GLUL, GCK","849","78","17911","1.352345142","1","1","0.954177057","No"
"2296","GOTERM_BP_FAT","GO:0046903~secretion","52","5.268490375","0.51834478","TRIM72, RAB3A, TNFAIP2, PCSK6, HK2, AQP1, LAMP1, ENSA, ZC3H12A, PIM3, CD36, GLUL, SRGN, ABCC4, ATP6AP1, PDE4C, VAMP5, OPTN, LY6E, PFKFB2, CSF1R, MAOB, ABCB4, LRP5, LPL, OXCT1, P2RY2, P2RY1, APBB1, XDH, CORIN, CD74, IL33, STAT5B, SLC16A1, ACE, PTPRN2, ANGPT1, BDNF, RASL10B, PNPLA8, DTNBP1, PTPN11, GCK, PER2, PINK1, NR4A3, GPAM, AXL, TRPV4, MYO5B, PFKM","849","1076","17911","1.019537527","1","1","0.954177057","No"
"2297","GOTERM_BP_FAT","GO:0046887~positive regulation of hormone secretion","8","0.810536981","0.518870658","PFKFB2, OXCT1, RASL10B, P2RY1, PTPN11, PFKM, GLUL, GCK","849","143","17911","1.180228488","1","1","0.954177057","No"
"2298","GOTERM_BP_FAT","GO:1903532~positive regulation of secretion by cell","20","2.026342452","0.52080036","PFKFB2, IL33, CSF1R, RAB3A, ATP6AP1, RASL10B, DTNBP1, LPL, PTPN11, GCK, PINK1, LAMP1, OXCT1, TRPV4, MYO5B, P2RY1, APBB1, CD36, PFKM, GLUL","849","398","17911","1.06012986","1","1","0.954177057","No"
"2299","GOTERM_BP_FAT","GO:0009914~hormone transport","18","1.823708207","0.522499298","PFKFB2, PTPRN2, SLC16A1, RASL10B, PDE4C, LRP5, PTPN11, GCK, AQP1, PER2, OXCT1, TRPV4, P2RY1, ENSA, PIM3, PFKM, GLUL, LY6E","849","356","17911","1.066681224","1","1","0.954177057","No"
"2300","GOTERM_BP_FAT","GO:0060341~regulation of cellular localization","42","4.255319149","0.526130804","LRRC15, SP100, RAB3A, 1810011O10RIK, PTEN, LRP5, PIK3R1, NOL3, JPH2, ZFP36, PLN, CNST, LAMP1, SCP2, OXCT1, ZC3H12A, PIM3, APOD, CD36, GPM6B, IER3, NUS1, GSN, ANGPT1, GSTO1, MAGI2, DTNBP1, PTPN11, SORBS1, SVIP, SORL1, PER2, PINK1, MAVS, PKIA, MYO5B, HRC, RANGRF, PTPN6, MAPT, GPD1L, GSTM7","849","864","17911","1.025528399","1","1","0.954177057","No"
"2301","GOTERM_BP_FAT","GO:0030073~insulin secretion","10","1.013171226","0.560392417","PFKFB2, PTPRN2, OXCT1, PDE4C, LRP5, PIM3, PTPN11, PFKM, GLUL, GCK","849","192","17911","1.098780428","1","1","0.954177057","No"
"2302","GOTERM_BP_FAT","GO:0090277~positive regulation of peptide hormone secretion","6","0.607902736","0.567608428","PFKFB2, OXCT1, RASL10B, PFKM, GLUL, GCK","849","106","17911","1.194146276","1","1","0.954177057","No"
"2303","GOTERM_BP_FAT","GO:0002793~positive regulation of peptide secretion","6","0.607902736","0.600752084","PFKFB2, OXCT1, RASL10B, PFKM, GLUL, GCK","849","110","17911","1.150722775","1","1","0.954177057","No"
"2304","GOTERM_BP_FAT","GO:0046883~regulation of hormone secretion","14","1.418439716","0.620219616","PFKFB2, SLC16A1, RASL10B, PDE4C, LRP5, PTPN11, GCK, PER2, OXCT1, P2RY1, ENSA, PIM3, PFKM, GLUL","849","290","17911","1.01845579","1","1","0.954177057","No"
"2305","GOTERM_BP_FAT","GO:0051046~regulation of secretion","35","3.546099291","0.632902288","PFKFB2, CSF1R, RAB3A, MAOB, LRP5, LPL, AQP1, LAMP1, OXCT1, P2RY2, P2RY1, ENSA, ZC3H12A, PIM3, APBB1, CD36, GLUL, CORIN, SRGN, IL33, CD74, SLC16A1, ATP6AP1, ANGPT1, RASL10B, PDE4C, DTNBP1, PTPN11, GCK, PER2, PINK1, GPAM, TRPV4, MYO5B, PFKM","849","751","17911","0.983196335","1","1","0.954177057","No"
"2306","GOTERM_BP_FAT","GO:0009306~protein secretion","24","2.431610942","0.637190157","SRGN, PFKFB2, IL33, CSF1R, PTPRN2, SLC16A1, ANGPT1, PDE4C, LRP5, LPL, PTPN11, GCK, PER2, GPAM, OXCT1, TRPV4, ENSA, ZC3H12A, PIM3, APBB1, CD36, PFKM, GLUL, OPTN","849","513","17911","0.9869747","1","1","0.954177057","No"
"2307","GOTERM_BP_FAT","GO:0023061~signal release","20","2.026342452","0.704601124","PFKFB2, RAB3A, PTPRN2, SLC16A1, RASL10B, PDE4C, DTNBP1, LRP5, PTPN11, GCK, AQP1, PER2, OXCT1, TRPV4, P2RY1, ENSA, PIM3, PFKM, GLUL, LY6E","849","443","17911","0.952441725","1","1","0.954177057","No"
"2308","GOTERM_BP_FAT","GO:0050714~positive regulation of protein secretion","11","1.114488349","0.719330847","PFKFB2, CSF1R, IL33, OXCT1, TRPV4, LPL, APBB1, CD36, PFKM, GLUL, GCK","849","243","17911","0.954989409","1","1","0.954177057","No"
"2309","GOTERM_BP_FAT","GO:0032940~secretion by cell","42","4.255319149","0.719720213","PFKFB2, TRIM72, CSF1R, RAB3A, MAOB, LRP5, TNFAIP2, LPL, PCSK6, AQP1, LAMP1, OXCT1, P2RY1, ENSA, ZC3H12A, PIM3, APBB1, CD36, GLUL, SRGN, IL33, PTPRN2, SLC16A1, ATP6AP1, ANGPT1, RASL10B, BDNF, PDE4C, DTNBP1, PTPN11, GCK, PER2, PINK1, NR4A3, GPAM, AXL, TRPV4, MYO5B, PFKM, VAMP5, OPTN, LY6E","849","935","17911","0.94765405","1","1","0.954177057","No"
"2310","GOTERM_BP_FAT","GO:1903530~regulation of secretion by cell","31","3.1408308","0.738378092","PFKFB2, CSF1R, RAB3A, MAOB, LRP5, LPL, LAMP1, OXCT1, P2RY1, ENSA, ZC3H12A, PIM3, APBB1, CD36, GLUL, SRGN, IL33, SLC16A1, ATP6AP1, ANGPT1, RASL10B, PDE4C, DTNBP1, PTPN11, GCK, PER2, PINK1, GPAM, TRPV4, MYO5B, PFKM","849","699","17911","0.935613892","1","1","0.954177057","No"
