"","Category","Term","Count","%","PValue","Genes","List Total","Pop Hits","Pop Total","Fold Enrichment","Bonferroni","Benjamini","FDR","Overlap"
"3214","GOTERM_CC_FAT","GO:0005789~endoplasmic reticulum membrane","44","4.554865424","0.639992304","FKBP10, EDA, ARL6IP1, TUSC3, INSIG1, EIF5A2, SRI, HMGCR, PLD1, RTN4, UCHL1, FLRT2, CREB3L2, SCD2, VTI1A, SCD3, PTGFRN, MEST, TMPO, ATP8B2, OSBPL5, NUP210, MMGT2, SORT1, SSR2, SCD4, SRD5A3, SLC16A11, DHCR24, ELOVL6, CDKAL1, LSS, CKAP4, SREBF2, CYP51, CYP39A1, SQLE, ARHGAP32, SOAT1, PEMT, TRIM59, PIGM, CASQ1, DHCR7","727","891","14413","0.979027629","1","1","0.897615708","No"
"3215","GOTERM_CC_FAT","GO:0042175~nuclear outer membrane-endoplasmic reticulum membrane network","44","4.554865424","0.694121453","FKBP10, EDA, ARL6IP1, TUSC3, INSIG1, EIF5A2, SRI, HMGCR, PLD1, RTN4, UCHL1, FLRT2, CREB3L2, SCD2, VTI1A, SCD3, PTGFRN, MEST, TMPO, ATP8B2, OSBPL5, NUP210, MMGT2, SORT1, SSR2, SCD4, SRD5A3, SLC16A11, DHCR24, ELOVL6, CDKAL1, LSS, CKAP4, SREBF2, CYP51, CYP39A1, SQLE, ARHGAP32, SOAT1, PEMT, TRIM59, PIGM, CASQ1, DHCR7","727","910","14413","0.958586393","1","1","0.897615708","No"
"3216","GOTERM_CC_FAT","GO:0044432~endoplasmic reticulum part","44","4.554865424","0.896494517","FKBP10, EDA, ARL6IP1, TUSC3, INSIG1, EIF5A2, SRI, HMGCR, PLD1, RTN4, UCHL1, FLRT2, CREB3L2, SCD2, VTI1A, SCD3, PTGFRN, MEST, TMPO, ATP8B2, OSBPL5, NUP210, MMGT2, SORT1, SSR2, SCD4, SRD5A3, SLC16A11, DHCR24, ELOVL6, CDKAL1, LSS, CKAP4, SREBF2, CYP51, CYP39A1, SQLE, ARHGAP32, SOAT1, PEMT, TRIM59, PIGM, CASQ1, DHCR7","727","1010","14413","0.863676849","1","1","0.897615708","No"
"3217","GOTERM_CC_FAT","GO:0005783~endoplasmic reticulum","63","6.52173913","0.986779447","FKBP10, EDA, ARL6IP1, TUSC3, GRIK5, UCHL1, CREB3L2, SCD2, NCK2, SCD3, PTGFRN, TMPO, TPD52, STARD4, NUP210, MMGT2, PRKCE, SSR2, CDKAL1, ELOVL6, LSS, CKAP4, SREBF2, CYP39A1, SOAT1, KCNQ1, PXDN, ITGA8, TRIM59, PIGM, CASQ1, RNF122, KCNE1, INSIG1, EIF5A2, PTN, SRI, HMGCR, HSD17B7, PLD1, THBS1, THBS4, RTN4, FLRT2, FAM172A, SV2A, VTI1A, MEST, ATP8B2, OSBPL5, SORT1, SCD4, SRD5A3, SLC16A11, DHCR24, CYP51, COL1A1, SQLE, ARHGAP32, PEMT, STUB1, DHCR7, CCDC3","727","1572","14413","0.794525762","1","1","0.986779447","No"
"3218","GOTERM_BP_FAT","GO:0042632~cholesterol homeostasis","3","0.310559006","0.793345778","CD24A, SCARB1, SOAT1","801","65","17911","1.032036877","1","1","0.926924815","No"
"3219","GOTERM_BP_FAT","GO:0055092~sterol homeostasis","3","0.310559006","0.793345778","CD24A, SCARB1, SOAT1","801","65","17911","1.032036877","1","1","0.926924815","No"
"3220","GOTERM_BP_FAT","GO:0055088~lipid homeostasis","5","0.517598344","0.819724023","CD24A, SCARB1, SOAT1, ANGPTL4, ATG7","801","126","17911","0.887333294","1","1","0.926924815","No"
"3221","GOTERM_BP_FAT","GO:0032760~positive regulation of tumor necrosis factor production","4","0.414078675","0.638986968","SPON2, ARHGEF2, HMGB1, THBS1","801","73","17911","1.22524926","1","1","0.926924815","No"
"3222","GOTERM_BP_FAT","GO:1903557~positive regulation of tumor necrosis factor superfamily cytokine production","4","0.414078675","0.648135963","SPON2, ARHGEF2, HMGB1, THBS1","801","74","17911","1.208691838","1","1","0.926924815","No"
"3223","GOTERM_BP_FAT","GO:0032755~positive regulation of interleukin-6 production","4","0.414078675","0.648135963","SPON2, ZCCHC11, ARHGEF2, HMGB1","801","74","17911","1.208691838","1","1","0.926924815","No"
"3224","GOTERM_BP_FAT","GO:0032675~regulation of interleukin-6 production","5","0.517598344","0.794665589","SPON2, ZCCHC11, AFAP1L2, ARHGEF2, HMGB1","801","121","17911","0.923999959","1","1","0.926924815","No"
"3225","GOTERM_BP_FAT","GO:0032640~tumor necrosis factor production","4","0.414078675","0.902366155","SPON2, ARHGEF2, HMGB1, THBS1","801","118","17911","0.757993186","1","1","0.926924815","No"
"3226","GOTERM_BP_FAT","GO:0032635~interleukin-6 production","4","0.414078675","0.911298915","SPON2, ZCCHC11, ARHGEF2, HMGB1","801","121","17911","0.739199967","1","1","0.926924815","No"
"3227","GOTERM_BP_FAT","GO:0032680~regulation of tumor necrosis factor production","4","0.414078675","0.919483352","SPON2, ARHGEF2, HMGB1, THBS1","801","124","17911","0.721316097","1","1","0.926924815","No"
"3228","GOTERM_BP_FAT","GO:1903555~regulation of tumor necrosis factor superfamily cytokine production","4","0.414078675","0.924550363","SPON2, ARHGEF2, HMGB1, THBS1","801","126","17911","0.709866635","1","1","0.926924815","No"
"3229","GOTERM_BP_FAT","GO:0071706~tumor necrosis factor superfamily cytokine production","4","0.414078675","0.92932376","SPON2, ARHGEF2, HMGB1, THBS1","801","128","17911","0.698774969","1","1","0.92932376","No"
"3230","GOTERM_BP_FAT","GO:0061053~somite development","4","0.414078675","0.778599358","SFRP1, SOX11, ROR2, TBX18","801","91","17911","0.982892264","1","1","0.926924815","No"
"3231","GOTERM_BP_FAT","GO:0035282~segmentation","4","0.414078675","0.819394203","TCF7L1, SFRP1, ROR2, TBX18","801","98","17911","0.912685674","1","1","0.926924815","No"
"3232","GOTERM_BP_FAT","GO:0001756~somitogenesis","3","0.310559006","0.837894911","SFRP1, ROR2, TBX18","801","72","17911","0.931699958","1","1","0.926924815","No"
"3233","GOTERM_BP_FAT","GO:0048477~oogenesis","5","0.517598344","0.53921145","ASPM, H3F3B, SRC, TRIP13, AURKA","801","86","17911","1.300046454","1","1","0.926924815","No"
"3234","GOTERM_BP_FAT","GO:0007292~female gamete generation","6","0.621118012","0.640521438","ASPM, H3F3B, SRC, MYC, TRIP13, AURKA","801","122","17911","1.099711426","1","1","0.926924815","No"
"3235","GOTERM_BP_FAT","GO:0022412~cellular process involved in reproduction in multicellular organism","14","1.449275362","0.888910173","ROBO2, H3F3B, SRC, HMGB2, RNF2, FANCG, AURKA, ASPM, BRIP1, SFRP1, SLIT3, SLIT2, TRIP13, TBATA","801","388","17911","0.806832954","1","1","0.926924815","No"
"3236","GOTERM_BP_FAT","GO:0007281~germ cell development","9","0.931677019","0.982860057","ASPM, BRIP1, H3F3B, SRC, HMGB2, TRIP13, FANCG, RNF2, AURKA","801","332","17911","0.606166238","1","1","0.982860057","No"
"3237","GOTERM_BP_FAT","GO:0048515~spermatid differentiation","6","0.621118012","0.987205052","BRIP1, H3F3B, HMGB2, TRIP13, TBATA, FANCG","801","247","17911","0.543177304","1","1","0.987205052","No"
"3238","GOTERM_BP_FAT","GO:0007286~spermatid development","5","0.517598344","0.989520217","BRIP1, H3F3B, HMGB2, TRIP13, FANCG","801","219","17911","0.510520525","1","1","0.989520217","No"
"3239","GOTERM_CC_FAT","GO:0060170~ciliary membrane","4","0.414078675","0.528594819","CD24A, BBS9, BBS7, IFT46","727","55","14413","1.44184069","1","1","0.897615708","No"
"3240","GOTERM_CC_FAT","GO:0072372~primary cilium","8","0.82815735","0.873178885","CETN3, BBS9, BBS7, PTPRK, TULP1, IFT46, GLI3, GLI2","727","197","14413","0.80508871","1","1","0.897615708","No"
"3241","GOTERM_CC_FAT","GO:0097014~ciliary plasm","4","0.414078675","0.911073458","BBS7, ATG7, GLI3, GLI2","727","107","14413","0.741133065","1","1","0.911073458","No"
"3242","GOTERM_CC_FAT","GO:0005930~axoneme","4","0.414078675","0.911073458","BBS7, ATG7, GLI3, GLI2","727","107","14413","0.741133065","1","1","0.911073458","No"
"3243","GOTERM_CC_FAT","GO:0044441~ciliary part","12","1.242236025","0.947919201","CD24A, CATSPERG1, CETN3, CEP164, DZIP1L, BBS9, BBS7, IFT46, EZR, ATG7, GLI3, GLI2","727","330","14413","0.720920345","1","1","0.947919201","No"
"3244","GOTERM_BP_FAT","GO:0002275~myeloid cell activation involved in immune response","6","0.621118012","0.243474911","LYN, PRKCE, STXBP2, HMGB1, CPLX2, YWHAZ","801","75","17911","1.78886392","1","0.87079012","0.807035375","No"
"3245","GOTERM_BP_FAT","GO:0034142~toll-like receptor 4 signaling pathway","3","0.310559006","0.390061721","LYN, PRKCE, HMGB1","801","30","17911","2.2360799","1","1","0.926924815","No"
"3246","GOTERM_BP_FAT","GO:0050852~T cell receptor signaling pathway","3","0.310559006","0.848924674","LCP2, EZR, SKAP1","801","74","17911","0.906518878","1","1","0.926924815","No"
"3247","GOTERM_BP_FAT","GO:0002221~pattern recognition receptor signaling pathway","4","0.414078675","0.862288845","LYN, TSPAN6, PRKCE, HMGB1","801","107","17911","0.83591772","1","1","0.926924815","No"
"3248","GOTERM_BP_FAT","GO:0050851~antigen receptor-mediated signaling pathway","5","0.517598344","0.866031409","LYN, VAV3, LCP2, EZR, SKAP1","801","137","17911","0.816087555","1","1","0.926924815","No"
"3249","GOTERM_BP_FAT","GO:0002224~toll-like receptor signaling pathway","3","0.310559006","0.886524467","LYN, PRKCE, HMGB1","801","82","17911","0.818078012","1","1","0.926924815","No"
"3250","GOTERM_BP_FAT","GO:0002758~innate immune response-activating signal transduction","4","0.414078675","0.895967835","LYN, TSPAN6, PRKCE, HMGB1","801","116","17911","0.771062035","1","1","0.926924815","No"
"3251","GOTERM_BP_FAT","GO:0002218~activation of innate immune response","4","0.414078675","0.916835009","LYN, TSPAN6, PRKCE, HMGB1","801","123","17911","0.727180455","1","1","0.926924815","No"
"3252","GOTERM_BP_FAT","GO:0002429~immune response-activating cell surface receptor signaling pathway","5","0.517598344","0.940513341","LYN, VAV3, LCP2, EZR, SKAP1","801","165","17911","0.67759997","1","1","0.940513341","No"
"3253","GOTERM_BP_FAT","GO:0045089~positive regulation of innate immune response","5","0.517598344","0.951961541","LYN, TSPAN6, PRKCE, HMGB2, HMGB1","801","172","17911","0.650023227","1","1","0.951961541","No"
"3254","GOTERM_BP_FAT","GO:0002757~immune response-activating signal transduction","8","0.82815735","0.955729458","LYN, VAV3, TSPAN6, PRKCE, LCP2, HMGB1, EZR, SKAP1","801","266","17911","0.672505233","1","1","0.955729458","No"
"3255","GOTERM_BP_FAT","GO:0002768~immune response-regulating cell surface receptor signaling pathway","5","0.517598344","0.963705189","LYN, VAV3, LCP2, EZR, SKAP1","801","181","17911","0.61770163","1","1","0.963705189","No"
"3256","GOTERM_BP_FAT","GO:0045088~regulation of innate immune response","6","0.621118012","0.968907623","LYN, TSPAN6, PRKCE, IGF2, HMGB2, HMGB1","801","218","17911","0.615434835","1","1","0.968907623","No"
"3257","GOTERM_BP_FAT","GO:0002764~immune response-regulating signaling pathway","8","0.82815735","0.972462885","LYN, VAV3, TSPAN6, PRKCE, LCP2, HMGB1, EZR, SKAP1","801","284","17911","0.629881662","1","1","0.972462885","No"
"3258","GOTERM_BP_FAT","GO:0050778~positive regulation of immune response","14","1.449275362","0.980779786","LYN, VAV3, SPON2, ATAD5, PRKCE, HMGB2, HMGB1, CD24A, CD1D1, TSPAN6, LCP2, WHSC1, EZR, SKAP1","801","474","17911","0.66044554","1","1","0.980779786","No"
"3259","GOTERM_BP_FAT","GO:0031349~positive regulation of defense response","7","0.724637681","0.986913807","LYN, UNC13B, CD24A, TSPAN6, PRKCE, HMGB2, HMGB1","801","279","17911","0.561023631","1","1","0.986913807","No"
"3260","GOTERM_BP_FAT","GO:0002253~activation of immune response","8","0.82815735","0.988712232","LYN, VAV3, TSPAN6, PRKCE, LCP2, HMGB1, EZR, SKAP1","801","316","17911","0.566096177","1","1","0.988712232","No"
"3261","GOTERM_BP_FAT","GO:0007566~embryo implantation","3","0.310559006","0.813626987","DDR1, H3F3B, LAMB1","801","68","17911","0.986505838","1","1","0.926924815","No"
"3262","GOTERM_BP_FAT","GO:0044706~multi-multicellular organism process","9","0.931677019","0.822125236","DDR1, SLC38A1, H3F3B, VDR, NRK, AKR1C18, MAGED2, LAMB1, ABCG2","801","233","17911","0.86372185","1","1","0.926924815","No"
"3263","GOTERM_BP_FAT","GO:0007565~female pregnancy","8","0.82815735","0.82243851","DDR1, SLC38A1, H3F3B, VDR, AKR1C18, MAGED2, LAMB1, ABCG2","801","207","17911","0.864185469","1","1","0.926924815","No"
"3264","GOTERM_BP_FAT","GO:0007601~visual perception","7","0.724637681","0.606182378","SEMA5A, GJC1, COL1A1, COL11A1, PDE6A, RORB, TULP1","801","141","17911","1.110110589","1","1","0.926924815","No"
"3265","GOTERM_BP_FAT","GO:0050953~sensory perception of light stimulus","7","0.724637681","0.633341166","SEMA5A, GJC1, COL1A1, COL11A1, PDE6A, RORB, TULP1","801","145","17911","1.079486848","1","1","0.926924815","No"
"3266","GOTERM_BP_FAT","GO:0009582~detection of abiotic stimulus","4","0.414078675","0.905430281","SEMA5A, MYC, COL11A1, TULP1","801","119","17911","0.751623496","1","1","0.926924815","No"
"3267","GOTERM_BP_FAT","GO:0009581~detection of external stimulus","4","0.414078675","0.908407179","SEMA5A, MYC, COL11A1, TULP1","801","120","17911","0.745359967","1","1","0.926924815","No"
"3268","GOTERM_BP_FAT","GO:0050906~detection of stimulus involved in sensory perception","4","0.414078675","0.999991864","SEMA5A, MYC, COL11A1, TULP1","801","365","17911","0.245049852","1","1","0.999991864","No"
"3269","GOTERM_BP_FAT","GO:0051606~detection of stimulus","6","0.621118012","0.99999363","SEMA5A, SCARB1, MYC, COL11A1, TULP1, SOX4","801","461","17911","0.291029922","1","1","0.99999363","No"
"3270","GOTERM_BP_FAT","GO:0046635~positive regulation of alpha-beta T cell activation","3","0.310559006","0.755202119","CD24A, CD1D1, GLI3","801","60","17911","1.11803995","1","1","0.926924815","No"
"3271","GOTERM_BP_FAT","GO:0050870~positive regulation of T cell activation","7","0.724637681","0.785514412","CD24A, CD1D1, IGF2, NCK2, GLI3, CD276, GLI2","801","172","17911","0.910032517","1","1","0.926924815","No"
"3272","GOTERM_BP_FAT","GO:1903039~positive regulation of leukocyte cell-cell adhesion","7","0.724637681","0.827883006","CD24A, CD1D1, IGF2, NCK2, GLI3, CD276, GLI2","801","182","17911","0.860030731","1","1","0.926924815","No"
"3273","GOTERM_BP_FAT","GO:0046631~alpha-beta T cell activation","5","0.517598344","0.866031409","CD24A, CD1D1, BCL11B, ELF4, GLI3","801","137","17911","0.816087555","1","1","0.926924815","No"
"3274","GOTERM_BP_FAT","GO:0046634~regulation of alpha-beta T cell activation","3","0.310559006","0.905412312","CD24A, CD1D1, GLI3","801","87","17911","0.771062035","1","1","0.926924815","No"
"3275","GOTERM_BP_FAT","GO:0030823~regulation of cGMP metabolic process","3","0.310559006","0.341236763","GUCY1A3, FZD2, THBS1","801","27","17911","2.484533222","1","1","0.926924815","No"
"3276","GOTERM_BP_FAT","GO:1900542~regulation of purine nucleotide metabolic process","9","0.931677019","0.674752075","GUCY1A3, AKAP12, ENTPD1, FZD2, MYC, ATPIF1, PRKAG2, THBS1, RAMP1","801","200","17911","1.006235955","1","1","0.926924815","No"
"3277","GOTERM_BP_FAT","GO:0006140~regulation of nucleotide metabolic process","9","0.931677019","0.711207584","GUCY1A3, AKAP12, ENTPD1, FZD2, MYC, ATPIF1, PRKAG2, THBS1, RAMP1","801","207","17911","0.972208652","1","1","0.926924815","No"
"3278","GOTERM_BP_FAT","GO:0030810~positive regulation of nucleotide biosynthetic process","4","0.414078675","0.784858108","GUCY1A3, AKAP12, MYC, RAMP1","801","92","17911","0.972208652","1","1","0.926924815","No"
"3279","GOTERM_BP_FAT","GO:1900373~positive regulation of purine nucleotide biosynthetic process","4","0.414078675","0.784858108","GUCY1A3, AKAP12, MYC, RAMP1","801","92","17911","0.972208652","1","1","0.926924815","No"
"3280","GOTERM_BP_FAT","GO:0045981~positive regulation of nucleotide metabolic process","5","0.517598344","0.794665589","GUCY1A3, AKAP12, FZD2, MYC, RAMP1","801","121","17911","0.923999959","1","1","0.926924815","No"
"3281","GOTERM_BP_FAT","GO:1900544~positive regulation of purine nucleotide metabolic process","5","0.517598344","0.794665589","GUCY1A3, AKAP12, FZD2, MYC, RAMP1","801","121","17911","0.923999959","1","1","0.926924815","No"
"3282","GOTERM_BP_FAT","GO:0030801~positive regulation of cyclic nucleotide metabolic process","4","0.414078675","0.802760011","GUCY1A3, AKAP12, FZD2, RAMP1","801","95","17911","0.941507326","1","1","0.926924815","No"
"3283","GOTERM_BP_FAT","GO:1900371~regulation of purine nucleotide biosynthetic process","5","0.517598344","0.829017501","GUCY1A3, AKAP12, ENTPD1, MYC, RAMP1","801","128","17911","0.873468711","1","1","0.926924815","No"
"3284","GOTERM_BP_FAT","GO:0030808~regulation of nucleotide biosynthetic process","5","0.517598344","0.833513036","GUCY1A3, AKAP12, ENTPD1, MYC, RAMP1","801","129","17911","0.866697636","1","1","0.926924815","No"
"3285","GOTERM_BP_FAT","GO:0030799~regulation of cyclic nucleotide metabolic process","5","0.517598344","0.886701658","GUCY1A3, AKAP12, FZD2, THBS1, RAMP1","801","143","17911","0.781846119","1","1","0.926924815","No"
"3286","GOTERM_BP_FAT","GO:0030804~positive regulation of cyclic nucleotide biosynthetic process","3","0.310559006","0.901886867","GUCY1A3, AKAP12, RAMP1","801","86","17911","0.780027872","1","1","0.926924815","No"
"3287","GOTERM_BP_FAT","GO:0009260~ribonucleotide biosynthetic process","8","0.82815735","0.928646039","GUCY1A3, AKAP12, PRPS2, ENTPD1, MYC, CTPS2, UPP1, RAMP1","801","247","17911","0.724236405","1","1","0.928646039","No"
"3288","GOTERM_BP_FAT","GO:0046390~ribose phosphate biosynthetic process","8","0.82815735","0.933711245","GUCY1A3, AKAP12, PRPS2, ENTPD1, MYC, CTPS2, UPP1, RAMP1","801","250","17911","0.715545568","1","1","0.933711245","No"
"3289","GOTERM_BP_FAT","GO:0009150~purine ribonucleotide metabolic process","15","1.552795031","0.939529681","COX8A, PRPS2, GUCY1A3, ENTPD1, FZD2, PRKAG2, HMGCR, ENO2, AKAP12, MYC, FIGNL1, ALDOC, PDE6A, RAMP1, MYH7","801","447","17911","0.750362383","1","1","0.939529681","No"
"3290","GOTERM_BP_FAT","GO:0072522~purine-containing compound biosynthetic process","7","0.724637681","0.969674549","GUCY1A3, AKAP12, PRPS2, ENTPD1, SHMT1, MYC, RAMP1","801","250","17911","0.626102372","1","1","0.969674549","No"
"3291","GOTERM_BP_FAT","GO:0009187~cyclic nucleotide metabolic process","5","0.517598344","0.970931818","GUCY1A3, AKAP12, FZD2, THBS1, RAMP1","801","188","17911","0.594702101","1","1","0.970931818","No"
"3292","GOTERM_BP_FAT","GO:0030802~regulation of cyclic nucleotide biosynthetic process","3","0.310559006","0.972876933","GUCY1A3, AKAP12, RAMP1","801","120","17911","0.559019975","1","1","0.972876933","No"
"3293","GOTERM_BP_FAT","GO:0009152~purine ribonucleotide biosynthetic process","6","0.621118012","0.98082986","GUCY1A3, AKAP12, PRPS2, ENTPD1, MYC, RAMP1","801","234","17911","0.573353821","1","1","0.98082986","No"
"3294","GOTERM_BP_FAT","GO:0006164~purine nucleotide biosynthetic process","6","0.621118012","0.985941832","GUCY1A3, AKAP12, PRPS2, ENTPD1, MYC, RAMP1","801","244","17911","0.549855713","1","1","0.985941832","No"
"3295","GOTERM_BP_FAT","GO:0052652~cyclic purine nucleotide metabolic process","3","0.310559006","0.988138095","GUCY1A3, AKAP12, RAMP1","801","141","17911","0.475761681","1","1","0.988138095","No"
"3296","GOTERM_BP_FAT","GO:0009190~cyclic nucleotide biosynthetic process","3","0.310559006","0.989047619","GUCY1A3, AKAP12, RAMP1","801","143","17911","0.469107671","1","1","0.989047619","No"
"3297","GOTERM_BP_FAT","GO:1990778~protein localization to cell periphery","9","0.931677019","0.803770108","MEX3B, STX8, STXBP1, TULP1, EZR, RAMP1, SKAP1, NKD2, SYTL2","801","228","17911","0.882663118","1","1","0.926924815","No"
"3298","GOTERM_BP_FAT","GO:1903076~regulation of protein localization to plasma membrane","3","0.310559006","0.837894911","STX8, EZR, NKD2","801","72","17911","0.931699958","1","1","0.926924815","No"
"3299","GOTERM_BP_FAT","GO:1904375~regulation of protein localization to cell periphery","3","0.310559006","0.843497952","STX8, EZR, NKD2","801","73","17911","0.918936945","1","1","0.926924815","No"
"3300","GOTERM_BP_FAT","GO:1903729~regulation of plasma membrane organization","3","0.310559006","0.886524467","STX8, EZR, NKD2","801","82","17911","0.818078012","1","1","0.926924815","No"
"3301","GOTERM_BP_FAT","GO:0031047~gene silencing by RNA","6","0.621118012","0.713931135","RBM3, CNOT6, ZCCHC11, PABPC1, WTIP, SND1","801","133","17911","1.00875785","1","1","0.926924815","No"
"3302","GOTERM_BP_FAT","GO:0017148~negative regulation of translation","8","0.82815735","0.745003434","RBM3, ZCCHC11, KHSRP, IGF2BP1, EIF4EBP1, HNRNPD, WTIP, ZFP36L1","801","189","17911","0.946488847","1","1","0.926924815","No"
"3303","GOTERM_BP_FAT","GO:0034249~negative regulation of cellular amide metabolic process","8","0.82815735","0.78633113","RBM3, ZCCHC11, KHSRP, IGF2BP1, EIF4EBP1, HNRNPD, WTIP, ZFP36L1","801","198","17911","0.903466626","1","1","0.926924815","No"
"3304","GOTERM_BP_FAT","GO:0035195~gene silencing by miRNA","3","0.310559006","0.943814764","RBM3, ZCCHC11, WTIP","801","101","17911","0.664182149","1","1","0.943814764","No"
"3305","GOTERM_BP_FAT","GO:0035194~posttranscriptional gene silencing by RNA","3","0.310559006","0.949843036","RBM3, ZCCHC11, WTIP","801","104","17911","0.645023048","1","1","0.949843036","No"
"3306","GOTERM_BP_FAT","GO:0016441~posttranscriptional gene silencing","3","0.310559006","0.955251199","RBM3, ZCCHC11, WTIP","801","107","17911","0.62693829","1","1","0.955251199","No"
"3307","GOTERM_BP_FAT","GO:0042108~positive regulation of cytokine biosynthetic process","3","0.310559006","0.793345778","CD1D1, THBS1, CD276","801","65","17911","1.032036877","1","1","0.926924815","No"
"3308","GOTERM_BP_FAT","GO:0042035~regulation of cytokine biosynthetic process","4","0.414078675","0.839703257","CD1D1, TRIB2, THBS1, CD276","801","102","17911","0.876894078","1","1","0.926924815","No"
"3309","GOTERM_BP_FAT","GO:0042089~cytokine biosynthetic process","4","0.414078675","0.866455547","CD1D1, TRIB2, THBS1, CD276","801","108","17911","0.828177741","1","1","0.926924815","No"
"3310","GOTERM_BP_FAT","GO:0042107~cytokine metabolic process","4","0.414078675","0.882030799","CD1D1, TRIB2, THBS1, CD276","801","112","17911","0.798599964","1","1","0.926924815","No"
"3311","GOTERM_BP_FAT","GO:0002703~regulation of leukocyte mediated immunity","8","0.82815735","0.730042193","LYN, CD24A, CD1D1, ATAD5, STXBP2, IGF2, HMGB1, WHSC1","801","186","17911","0.961754796","1","1","0.926924815","No"
"3312","GOTERM_BP_FAT","GO:0001906~cell killing","4","0.414078675","0.885663062","CD1D1, BCL2L11, STXBP2, IGF2","801","113","17911","0.791532708","1","1","0.926924815","No"
"3313","GOTERM_BP_FAT","GO:0001909~leukocyte mediated cytotoxicity","3","0.310559006","0.934699072","CD1D1, STXBP2, IGF2","801","97","17911","0.691571103","1","1","0.934699072","No"
"3314","GOTERM_BP_FAT","GO:0070372~regulation of ERK1 and ERK2 cascade","11","1.138716356","0.785918262","LYN, EPHA7, SRC, GLIPR2, ERBB4, ERBB2, FN1, SPRY2, HMGB1, HMGCR, EZR","801","274","17911","0.89769631","1","1","0.926924815","No"
"3315","GOTERM_BP_FAT","GO:0070371~ERK1 and ERK2 cascade","10","1.035196687","0.838837156","LYN, SRC, GLIPR2, ERBB4, SPRY2, HMGB1, SOX9, HMGCR, EZR, ZFP36L1","801","264","17911","0.846999962","1","1","0.926924815","No"
"3316","GOTERM_BP_FAT","GO:0070374~positive regulation of ERK1 and ERK2 cascade","6","0.621118012","0.930546697","SRC, GLIPR2, ERBB4, SPRY2, HMGB1, HMGCR","801","190","17911","0.706130495","1","1","0.930546697","No"
"3317","GOTERM_MF_FAT","GO:0061134~peptidase regulator activity","11","1.138716356","0.686803871","MMP14, CDKN1B, APAF1, PTTG1, CD109, FN1, GPC3, BIRC5, SPINK10, RENBP, STFA2L1","750","252","16866","0.981619048","1","1","0.928104575","No"
"3318","GOTERM_MF_FAT","GO:0004869~cysteine-type endopeptidase inhibitor activity","3","0.310559006","0.811090805","PTTG1, BIRC5, STFA2L1","750","68","16866","0.992117647","1","1","0.928104575","No"
"3319","GOTERM_MF_FAT","GO:0030414~peptidase inhibitor activity","7","0.724637681","0.923856948","PTTG1, CD109, GPC3, BIRC5, SPINK10, RENBP, STFA2L1","750","217","16866","0.725419355","1","1","0.928104575","No"
"3320","GOTERM_MF_FAT","GO:0004866~endopeptidase inhibitor activity","6","0.621118012","0.950235407","PTTG1, CD109, BIRC5, SPINK10, RENBP, STFA2L1","750","203","16866","0.664669951","1","1","0.950235407","No"
"3321","GOTERM_MF_FAT","GO:0061135~endopeptidase regulator activity","6","0.621118012","0.961577694","PTTG1, CD109, BIRC5, SPINK10, RENBP, STFA2L1","750","212","16866","0.63645283","1","1","0.961577694","No"
"3322","GOTERM_BP_FAT","GO:1901343~negative regulation of vasculature development","4","0.414078675","0.790969781","PTN, THBS1, BMP7, THBS4","801","93","17911","0.961754796","1","1","0.926924815","No"
"3323","GOTERM_BP_FAT","GO:0016525~negative regulation of angiogenesis","3","0.310559006","0.89823911","PTN, THBS1, THBS4","801","85","17911","0.789204671","1","1","0.926924815","No"
"3324","GOTERM_BP_FAT","GO:2000181~negative regulation of blood vessel morphogenesis","3","0.310559006","0.908819077","PTN, THBS1, THBS4","801","88","17911","0.762299966","1","1","0.926924815","No"
"3325","GOTERM_BP_FAT","GO:0006641~triglyceride metabolic process","4","0.414078675","0.790969781","TCF7L2, SCARB1, CPT1A, INSIG1","801","93","17911","0.961754796","1","1","0.926924815","No"
"3326","GOTERM_BP_FAT","GO:0006639~acylglycerol metabolic process","4","0.414078675","0.874456928","TCF7L2, SCARB1, CPT1A, INSIG1","801","110","17911","0.813119964","1","1","0.926924815","No"
"3327","GOTERM_BP_FAT","GO:0006638~neutral lipid metabolic process","4","0.414078675","0.882030799","TCF7L2, SCARB1, CPT1A, INSIG1","801","112","17911","0.798599964","1","1","0.926924815","No"
"3328","GOTERM_BP_FAT","GO:0046486~glycerolipid metabolic process","8","0.82815735","0.975288531","TCF7L2, SCARB1, CPT1A, IMPA2, INSIG1, PEMT, PIGM, PLD1","801","288","17911","0.621133306","1","1","0.975288531","No"
"3329","GOTERM_BP_FAT","GO:0044282~small molecule catabolic process","11","1.138716356","0.782203666","CYP39A1, SCARB1, CPT1A, ALDH1B1, DDAH2, IMPA2, SHMT1, SRD5A3, ACOT2, AKR1C18, RENBP","801","273","17911","0.900984575","1","1","0.926924815","No"
"3330","GOTERM_BP_FAT","GO:0046395~carboxylic acid catabolic process","6","0.621118012","0.878322393","CYP39A1, CPT1A, DDAH2, SHMT1, ACOT2, RENBP","801","169","17911","0.793874521","1","1","0.926924815","No"
"3331","GOTERM_BP_FAT","GO:0072329~monocarboxylic acid catabolic process","3","0.310559006","0.929631671","CYP39A1, CPT1A, ACOT2","801","95","17911","0.706130495","1","1","0.929631671","No"
